id,city,state_name
1840013827,Buena Vista,Georgia
1840003382,Jermyn,Pennsylvania
1840006054,Rosemount,Ohio
1840009039,Postville,Iowa
1840026953,Tigerville,South Carolina
1840017385,Clancy,Montana
1840006957,Ida Grove,Iowa
1840000227,Lisbon,North Dakota
1840022243,Yorktown,Texas
1840000317,West Branch,Michigan
1840011337,Hinckley,Illinois
1840006260,Snow Hill,Maryland
1840001353,McDonald,Pennsylvania
1840011921,Bellevue,Illinois
1840003399,Newburgh Heights,Ohio
1840005144,Bellport,New York
1840010466,Veedersburg,Indiana
1840029518,Lawai,Hawaii
1840006450,Raven,Virginia
1840002058,St. Croix Falls,Wisconsin
1840034066,West End,New York
1840026949,Cherokee,North Carolina
1840043425,Hanscom AFB,Massachusetts
1840022075,Troup,Texas
1840005543,Hopwood,Pennsylvania
1840025266,Esko,Minnesota
1840014971,Pearson,Georgia
1840016675,Ninety Six,South Carolina
1840005015,Aquebogue,New York
1840001225,East McKeesport,Pennsylvania
1840021291,Afton,Wyoming
1840004518,South Deerfield,Massachusetts
1840014081,Gotha,Florida
1840001671,Halstead,Kansas
1840011016,Lake Odessa,Michigan
1840006152,North Beach,Maryland
1840017211,Erath,Louisiana
1840003907,Little River-Academy,Texas
1840007917,Mountain Lake,Minnesota
1840014059,Homosassa,Florida
1630035489,Rafael González,Puerto Rico
1840014988,Creola,Alabama
1840073577,Fairview-Ferndale,Pennsylvania
1840003913,Washburn,Wisconsin
1840018555,Banks,Oregon
1840001493,Ocean Gate,New Jersey
1840013256,North Corbin,Kentucky
1840016420,Estill Springs,Tennessee
1840006567,Gwinn,Michigan
1840005753,Seabrook Farms,New Jersey
1840034224,West Hill,Ohio
1840034945,Eddington,Pennsylvania
1840005302,Laurel Hollow,New York
1840042936,Rouse,California
1840035423,Flying Hills,Pennsylvania
1840015611,Star City,Arkansas
1840017810,Bodfish,California
1840001596,Sea Isle City,New Jersey
1840002974,Cuba City,Wisconsin
1840000629,Hughesville,Pennsylvania
1840008343,Kahoka,Missouri
1840011141,Oakwood Hills,Illinois
1840001346,Jonestown,Pennsylvania
1840002504,Volga,South Dakota
1840035148,Pennville,Pennsylvania
1840038491,Woodlands,California
1840001257,Rankin,Pennsylvania
1840019101,Pojoaque,New Mexico
1840001459,North York,Pennsylvania
1840003079,Beresford,South Dakota
1840008326,Lexington,Illinois
1840017904,Jarales,New Mexico
1840006164,Hurlock,Maryland
1840005733,Mannington,West Virginia
1840018513,Columbia City,Oregon
1840023112,Vinton,Texas
1840011749,Leipsic,Ohio
1840020726,Hamlin,Texas
1840040532,Tyler Run,Pennsylvania
1840021694,Kiefer,Oklahoma
1840016293,Pine Level,North Carolina
1840019666,Kemah,Texas
1840015772,Haynesville,Louisiana
1840036031,East Cleveland,Tennessee
1840017262,Mangonia Park,Florida
1840035203,South Temple,Pennsylvania
1840019193,Valencia,New Mexico
1840017633,Easton,California
1840001161,Southwest Greensburg,Pennsylvania
1840033696,Jemez Pueblo,New Mexico
1840009284,Sigourney,Iowa
1840011602,Woodville,Ohio
1840022155,Troy,Texas
1840074693,Walla Walla East,Washington
1840018187,Sparks,Georgia
1840017746,Sharpsburg,North Carolina
1840010959,Shelby,Michigan
1840020523,Memphis,Texas
1840017270,Hillsboro Beach,Florida
1630035662,El Mangó,Puerto Rico
1840001627,Ellis,Kansas
1840019908,Rainier,Oregon
1840019376,Seeley,California
1840012333,St. Paris,Ohio
1840017405,Crow Agency,Montana
1840009896,Seymour,Missouri
1840016230,Hildebran,North Carolina
1840008445,Lathrop,Missouri
1840016553,Collinsville,Alabama
1840017628,Auberry,California
1840018822,Tonopah,Nevada
1840033711,El Valle de Arroyo Seco,New Mexico
1840012245,Arcanum,Ohio
1840022178,Roman Forest,Texas
1840008707,Kechi,Kansas
1840020704,Pelican Bay,Texas
1840013746,Eupora,Mississippi
1840008971,Springfield,Minnesota
1840020993,Goliad,Texas
1840034532,Copeland,Oklahoma
1840017083,Level Plains,Alabama
1840013289,Albany,Kentucky
1840010381,Flora,Indiana
1840007916,Eyota,Minnesota
1840019884,Napavine,Washington
1840002900,Shorewood Hills,Wisconsin
1840017637,Laton,California
1840008490,Girard,Illinois
1840017052,Jonesville,Louisiana
1840010282,Wapello,Iowa
1840034381,Choctaw Lake,Ohio
1840011520,Edgerton,Ohio
1840000528,Port Allegany,Pennsylvania
1840019150,Taft Heights,California
1840003417,Valley View,Ohio
1840029570,Fern Acres,Hawaii
1630035480,Fránquez,Puerto Rico
1840019919,Enterprise,Oregon
1840001160,South Greensburg,Pennsylvania
1840073738,Wickerham Manor-Fisher,Pennsylvania
1840073556,Bethlehem Village,Connecticut
1840014554,Judsonia,Arkansas
1840013670,Wedgefield,South Carolina
1840025124,Ossun,Louisiana
1840019356,Cooper,Texas
1840003589,Burnham,Pennsylvania
1840150803,Salem,Arkansas
1840010201,Trail Creek,Indiana
1840012805,South Roxana,Illinois
1630023679,Martorell,Puerto Rico
1840025870,Preston,Texas
1840011944,Roanoke,Illinois
1840003520,Leechburg,Pennsylvania
1840035216,Saugerties South,New York
1840036786,Bertsch-Oceanview,California
1840015516,Belmont,Mississippi
1840026966,Tome,New Mexico
1840019532,Beverly Hills,Texas
1840035042,Kenilworth,Pennsylvania
1840023377,Willow,Alaska
1840014290,Carlisle,Kentucky
1840041817,Mason Neck,Virginia
1840014596,Piperton,Tennessee
1840013860,Liberty,Indiana
1840006638,Aitkin,Minnesota
1840000789,Sussex,New Jersey
1840007954,Lake Mills,Iowa
1840012704,Batavia,Ohio
1840011207,Mattawan,Michigan
1840026334,Shavertown,Pennsylvania
1840000138,Carrington,North Dakota
1840008120,Ogden,Iowa
1840012558,South Bloomfield,Ohio
1840009318,Churubusco,Indiana
1840021375,Hayden,Colorado
1840022616,Springerville,Arizona
1840008045,Epworth,Iowa
1840034998,Grill,Pennsylvania
1840035301,Yorklyn,Pennsylvania
1840018647,Aberdeen,Idaho
1840018681,Cave Junction,Oregon
1840029526,Maunawili,Hawaii
1840016928,Varnville,South Carolina
1840041846,Moorefield Station,Virginia
1840009424,Battle Ground,Indiana
1840008295,Minonk,Illinois
1840008982,Slayton,Minnesota
1840034078,Loveland Park,Ohio
1840017184,Livingston,Louisiana
1840010585,Camden,Ohio
1840015438,Badin,North Carolina
1840023798,Lofall,Washington
1840021075,Coupeville,Washington
1840035023,Houserville,Pennsylvania
1840013650,Arcade,Georgia
1840006611,Coleraine,Minnesota
1840028567,Perry Park,Colorado
1840011262,Hodgkins,Illinois
1840003245,West Falmouth,Massachusetts
1840006982,Atkins,Iowa
1840016586,McColl,South Carolina
1840028271,San Pasqual,California
1840026192,Devens,Massachusetts
1840000337,Custer,South Dakota
1840020257,Monticello,Utah
1840019993,Mill City,Oregon
1840007628,Carterville,Missouri
1840001705,Caney,Kansas
1840019727,Monte Alto,Texas
1630035656,Coto Laurel,Puerto Rico
1840018639,Canyonville,Oregon
1840022223,Somerset,Texas
1840026410,Trexlertown,Pennsylvania
1840005537,Waretown,New Jersey
1840016058,Yanceyville,North Carolina
1840020815,Mart,Texas
1840000403,Sumner,Iowa
1840014326,Lebanon Junction,Kentucky
1840024323,Groveville,New Jersey
1840004298,Clyde,New York
1840040578,Mowbray Mountain,Tennessee
1840026048,Quail Creek,Texas
1840009400,Syracuse,Nebraska
1840017217,Golden Meadow,Louisiana
1840029528,Mokuleia,Hawaii
1840022934,Collinsville,Texas
1840014850,Davisboro,Georgia
1840009269,Kouts,Indiana
1840023890,Fern Prairie,Washington
1840021327,Willard,Utah
1840017458,Harbor,Oregon
1840024330,Bowmansville,Pennsylvania
1840008479,Ogden,Kansas
1840010191,Carbon Cliff,Illinois
1840021828,Granite,Oklahoma
1840028985,Harlem Heights,Florida
1840005328,Stewart Manor,New York
1840017417,Chenoweth,Oregon
1840017266,Ocean Ridge,Florida
1840007965,Northwood,Iowa
1840004340,Britt,Iowa
1840012769,Manchester,Ohio
1840029074,Silver Lake,Florida
1840006500,Waverly,Virginia
1840018768,Quincy,California
1840021453,Limon,Colorado
1840016526,Stevenson,Alabama
1840006249,Weyers Cave,Virginia
1840002251,Colby,Wisconsin
1840022246,Three Rivers,Texas
1840015629,Shelby,Mississippi
1840013336,Cricket,North Carolina
1840017350,Frenchtown,Montana
1840005650,Star City,West Virginia
1840013461,Augusta,Arkansas
1840006595,Hoyt Lakes,Minnesota
1840009925,Sparta,Missouri
1840010914,Baraga,Michigan
1840013329,Bull Shoals,Arkansas
1840035029,Inkerman,Pennsylvania
1840020458,Krebs,Oklahoma
1840038917,Heritage Pines,Florida
1840001655,Ellinwood,Kansas
1840025280,Warren,Oregon
1840004092,Prudenville,Michigan
1840016153,Goshen,Arkansas
1840009263,New Chicago,Indiana
1840015739,Wrens,Georgia
1840009201,Prophetstown,Illinois
1840016210,Mars Hill,North Carolina
1840008491,Mount Olive,Illinois
1840022569,Brookdale,California
1840035060,Lima,Pennsylvania
1840012224,Fisher,Illinois
1840017064,Zwolle,Louisiana
1840043364,Shippensburg University,Pennsylvania
1840027978,First Mesa,Arizona
1840008376,Farmer City,Illinois
1840006805,Blooming Prairie,Minnesota
1840004118,West Carthage,New York
1840020217,Huntington,Utah
1840019447,Albany,Texas
1840009873,Stockton,Missouri
1840006548,Patrick Springs,Virginia
1840034242,Bellville,Ohio
1840011137,Prairie Grove,Illinois
1840037690,North Puyallup,Washington
1840017848,Mayer,Arizona
1840021722,Haskell,Oklahoma
1840014860,Rolling Fork,Mississippi
1840020004,La Pine,Oregon
1840014385,Jenkins,Kentucky
1840016881,Tchula,Mississippi
1840009088,Parkersburg,Iowa
1840006662,Hinckley,Minnesota
1840018558,Durham,Oregon
1840014445,Cave City,Arkansas
1840013447,Valley Hill,North Carolina
1840010437,Catlin,Illinois
1840017752,Princeville,North Carolina
1840022183,Sour Lake,Texas
1840035787,Sullivan's Island,South Carolina
1840004551,Painted Post,New York
1840022086,Italy,Texas
1840020699,Haslet,Texas
1840002899,Manchester Center,Vermont
1840029504,Kealakekua,Hawaii
1840003064,Springfield,South Dakota
1840025484,Merlin,Oregon
1840023794,Enetai,Washington
1840019614,Sheldon,Texas
1840004901,Masury,Ohio
1840004728,West Hurley,New York
1840073306,Plainfield Village,Connecticut
1840026616,Stagecoach,Nevada
1840007661,Anderson,Missouri
1840014754,Nettleton,Mississippi
1840138164,Queensland,Maryland
1840005896,Kingstown,Maryland
1840013959,Cecilia,Louisiana
1840005042,Eastport,New York
1840007658,Doniphan,Missouri
1840010431,Shadeland,Indiana
1840013673,Privateer,South Carolina
1840004284,Scottsville,New York
1840020679,Linden,Texas
1840019449,Jefferson,Texas
1840009244,North Liberty,Indiana
1840003680,Englishtown,New Jersey
1840017999,St. Matthews,South Carolina
1840016368,Oakboro,North Carolina
1840003607,Glen Gardner,New Jersey
1840034050,Hampton Manor,New York
1840004349,Ixonia,Wisconsin
1840011488,Rockdale,Illinois
1840144823,Georgetown,Pennsylvania
1840034060,St. Bonaventure,New York
1840011314,Phoenix,Illinois
1840007262,Athens,Illinois
1840022654,Chelsea,Oklahoma
1840003709,Hopewell,New Jersey
1840007209,Florala,Alabama
1840022328,Manhattan,Montana
1840005829,Dora,Alabama
1840019670,Wild Peach Village,Texas
1840011138,Richmond,Illinois
1840029357,Unionville,Georgia
1840006899,Alta,Iowa
1840022477,Camino,California
1840033481,Holiday Heights,New Jersey
1840013754,Eudora,Arkansas
1840005884,Belington,West Virginia
1840005335,Atlantic Beach,New York
1840013848,Brundidge,Alabama
1840015571,Calhoun Falls,South Carolina
1840019540,Buffalo,Texas
1840010783,Alorton,Illinois
1840006516,Saltville,Virginia
1840021780,Burns Flat,Oklahoma
1840003824,Minneapolis,Kansas
1840013479,Hopewell,Tennessee
1840005566,Victory Lakes,New Jersey
1840007490,Albion,Illinois
1840015686,Union Point,Georgia
1840020446,Arkoma,Oklahoma
1840026038,Lake Dunlap,Texas
1840001506,Brooklawn,New Jersey
1840019679,Charlotte,Texas
1840003103,Leslie,Michigan
1840007059,Audubon,Iowa
1840015884,Slocomb,Alabama
1840020133,Marriott-Slaterville,Utah
1630035614,Las Carolinas,Puerto Rico
1840010743,Warson Woods,Missouri
1630035690,Jobos,Puerto Rico
1840016989,Union,Mississippi
1840010984,St. Charles,Michigan
1840006738,Ashland,Alabama
1840016558,Sylvania,Alabama
1840008174,Monroe,Iowa
1840013538,McAlmont,Arkansas
1840018482,Baker,Montana
1840002234,Adams,Wisconsin
1840017226,Pierson,Florida
1840016623,Trion,Georgia
1840014318,Midway,Kentucky
1840019772,Priest River,Idaho
1840017153,Independence,Louisiana
1840010021,Waterville,Minnesota
1840014766,Carbon Hill,Alabama
1840039400,Bayou L'Ourse,Louisiana
1840001180,Leesport,Pennsylvania
1840020314,Enterprise,Utah
1840014309,Hurstbourne Acres,Kentucky
1840024488,Derwood,Maryland
1840020488,Hidden Hills,California
1630023602,Aceitunas,Puerto Rico
1840009916,Piedmont,Missouri
1840016374,Lookout Mountain,Tennessee
1840009950,Steele,Missouri
1840073707,Lynnwood-Pricedale,Pennsylvania
1840002140,Roberts,Wisconsin
1840017577,Graton,California
1840034033,East Atlantic Beach,New York
1840022148,San Augustine,Texas
1840000661,Fairchance,Pennsylvania
1840021003,Gregory,Texas
1840002134,Hammond,Wisconsin
1840033874,East Ithaca,New York
1840021918,Waurika,Oklahoma
1840075152,Lookout Mountain,Alabama
1840012876,New Athens,Illinois
1840022200,Southside Place,Texas
1840004016,Indian River,Michigan
1840002560,Evart,Michigan
1840004351,Lake Ripley,Wisconsin
1840073662,Remsenburg-Speonk,New York
1840073517,Monson Center,Massachusetts
1840015487,Blacksburg,South Carolina
1840001409,Adamstown,Pennsylvania
1840007641,Bernie,Missouri
1840004275,Youngstown,New York
1840005138,Linden,Alabama
1840031474,Arden on the Severn,Maryland
1840018779,Biggs,California
1840000723,Belleville,Kansas
1840017441,Barview,Oregon
1840006207,Henryville,Indiana
1840002161,Spencer,Wisconsin
1840026869,Prince George,Virginia
1840025080,Berino,New Mexico
1840005935,Greensboro,Maryland
1840016571,Great Falls,South Carolina
1840005863,Erma,New Jersey
1840035315,Mount Cobb,Pennsylvania
1840017396,Amboy,Washington
1840076411,Warm Springs,California
1840014480,New Johnsonville,Tennessee
1840035725,Slater-Marietta,South Carolina
1840020470,Hollis,Oklahoma
1840026419,Lake Mohawk,Ohio
1840022361,Pinedale,Wyoming
1840003080,Elk Point,South Dakota
1840020150,Ault,Colorado
1840011340,Somonauk,Illinois
1630023696,Suárez,Puerto Rico
1840001845,Yale,Michigan
1840023110,Van Horn,Texas
1840013603,Shannon,Georgia
1840008636,Moundridge,Kansas
1840014721,Nicholson,Georgia
1840034928,Devon,Pennsylvania
1840006544,Gate City,Virginia
1840008286,Gibbon,Nebraska
1840038126,Daniels,West Virginia
1840015325,Melbourne,Arkansas
1840003211,New Buffalo,Michigan
1840013830,Ellaville,Georgia
1840017106,Sumrall,Mississippi
1840000743,Conyngham,Pennsylvania
1840001492,Lavallette,New Jersey
1840001513,Laurel Springs,New Jersey
1840012372,Bradford,Ohio
1840018343,Seabrook Island,South Carolina
1840021144,Tenino,Washington
1840006229,Charlotte Hall,Maryland
1840001272,West Homestead,Pennsylvania
1840014573,Lakesite,Tennessee
1840000670,South Connellsville,Pennsylvania
1840014503,Leachville,Arkansas
1840008146,Durant,Iowa
1840023317,Haines,Alaska
1840005177,Elysburg,Pennsylvania
1840016958,Flora,Mississippi
1840019756,Malta,Montana
1840000512,Canton,Pennsylvania
1840021683,Langston,Oklahoma
1840013246,Ledbetter,Kentucky
1840026413,Lakemont,Pennsylvania
1840009852,Sesser,Illinois
1840020469,Moriarty,New Mexico
1840013343,Blaine,Tennessee
1840006968,Dakota City,Nebraska
1840015738,Wadley,Georgia
1840010710,Venice,Illinois
1840002433,Sylvan Lake,Michigan
1840010455,Edgewood,Indiana
1840011297,Merrionette Park,Illinois
1840001153,North Belle Vernon,Pennsylvania
1840013792,Gordon,Georgia
1840016554,Crossville,Alabama
1840016924,Estill,South Carolina
1840009096,Peosta,Iowa
1840024454,Point of Rocks,Maryland
1840035408,Big Beaver,Pennsylvania
1840031151,North Vacherie,Louisiana
1840006916,Denver,Iowa
1840017558,Foresthill,California
1840006226,Richwood,West Virginia
1840016232,Drexel,North Carolina
1840015883,Samson,Alabama
1840000848,Riverside,Pennsylvania
1840013486,Plain View,North Carolina
1840005222,Glenmoor,Ohio
1840014427,Williamsport,Indiana
1840041853,Rivanna,Virginia
1840017789,Spring City,Tennessee
1840010390,Wilber,Nebraska
1840005593,Vernon,Alabama
1840019608,Ingram,Texas
1840019885,Roundup,Montana
1840010194,Wakarusa,Indiana
1840014767,Cordova,Alabama
1840017210,Delcambre,Louisiana
1840034075,Five Points,Ohio
1840004356,Morrisville,New York
1840009620,Milan,Indiana
1840015711,Brookwood,Alabama
1840013058,Merriam Woods,Missouri
1840030816,Doe Valley,Kentucky
1840015474,Andrews,North Carolina
1840020493,Rolling Hills,California
1840020351,Hooker,Oklahoma
1840003551,Alpine,New Jersey
1840015259,Whitesburg,Kentucky
1840040475,Eagleview,Pennsylvania
1840010915,L'Anse,Michigan
1840025039,Langley,South Carolina
1630035481,G. L. García,Puerto Rico
1840019545,Milam,Texas
1840017705,Scotland Neck,North Carolina
1840014039,Dunnellon,Florida
1840001187,St. Lawrence,Pennsylvania
1840012393,Roseville,Ohio
1840008266,New London,Iowa
1840005714,Myersville,Maryland
1840021241,Greybull,Wyoming
1840008238,Greenfield,Iowa
1840010911,Capac,Michigan
1630023533,Corcovado,Puerto Rico
1840005576,Delaware City,Delaware
1840022506,Olathe,Colorado
1840007135,Columbus Junction,Iowa
1840010456,Frankton,Indiana
1840000713,Trainer,Pennsylvania
1840020644,Krugerville,Texas
1840014953,Morgan,Georgia
1840008754,Medicine Lodge,Kansas
1840015636,Sulligent,Alabama
1840014983,Colquitt,Georgia
1840043361,Lincoln University,Pennsylvania
1840005193,Brass Castle,New Jersey
1840006238,Cedar Hill,Missouri
1840008344,Memphis,Missouri
1840001451,Jacobus,Pennsylvania
1840003179,Bangor,Michigan
1840007642,Bloomfield,Missouri
1840020824,Goldthwaite,Texas
1840014084,Christmas,Florida
1840019574,Jarrell,Texas
1840011931,Leetonia,Ohio
1840039970,Upper Pohatcong,New Jersey
1840018512,Clatskanie,Oregon
1840005520,Presidential Lakes Estates,New Jersey
1840010991,Howard City,Michigan
1840022877,Cienega Springs,Arizona
1840004865,Washington Heights,New York
1840017433,Arapahoe,Wyoming
1840023024,Mesilla,New Mexico
1840020154,Lovelock,Nevada
1840003182,Parchment,Michigan
1840009266,Burns Harbor,Indiana
1840008660,Lake Ozark,Missouri
1840002604,Campbellsport,Wisconsin
1840018150,Fort Hancock,Texas
1840029537,Pahala,Hawaii
1840014413,Cross Plains,Tennessee
1840034067,Beaver Dam Lake,New York
1840019271,Seth Ward,Texas
1840073825,East Bronson,Florida
1840019361,Sacaton,Arizona
1840006148,Lusby,Maryland
1840003364,Hope Valley,Rhode Island
1840018965,Second Mesa,Arizona
1840021278,Wilder,Idaho
1840001005,Leon,Iowa
1840018606,Brownsville,Oregon
1840005812,Cedar Bluff,Alabama
1840006077,Delmar,Delaware
1840014660,Clarkesville,Georgia
1840037106,South Wenatchee,Washington
1840013395,Bay,Arkansas
1840035439,Susquehanna Trails,Pennsylvania
1840006525,Cana,Virginia
1840006245,Lyndhurst,Virginia
1840024915,Nambe,New Mexico
1840007816,Lakeland,Minnesota
1840023143,Briarcliff,Texas
1840013976,Bayou Gauche,Louisiana
1840018145,Gardendale,Texas
1840021261,Vale,Oregon
1840006704,Clearwater,Minnesota
1840015617,Bruce,Mississippi
1840018635,Driggs,Idaho
1840019262,Pine,Arizona
1840023772,Bryant,Washington
1840008921,Long Lake,Minnesota
1840006693,Braham,Minnesota
1840027018,Oriole Beach,Florida
1840005634,Oakland,Maryland
1840025828,Olivet,Tennessee
1840034306,Rossmoyne,Ohio
1840006347,Prosperity,West Virginia
1840029896,Crystal Lawns,Illinois
1840010643,Weston,Missouri
1840013821,Brooklet,Georgia
1840018013,St. Stephen,South Carolina
1840014802,Mount Zion,Georgia
1840011974,Hudson,Illinois
1840013669,Stateburg,South Carolina
1840025065,Arenas Valley,New Mexico
1840000686,New Oxford,Pennsylvania
1840020605,Morton,Texas
1840021704,Sunray,Texas
1840011917,Navarre,Ohio
1840038436,South Park,Wyoming
1840035626,Selmont-West Selmont,Alabama
1840004832,Lake Dalecarlia,Indiana
1840003130,East Pepperell,Massachusetts
1840003652,East Washington,Pennsylvania
1630023697,Maunabo,Puerto Rico
1840015480,Hemby Bridge,North Carolina
1840003242,Harwich Port,Massachusetts
1840007663,Campbell,Missouri
1840008808,Noel,Missouri
1840020187,Mona,Utah
1840017642,Lone Pine,California
1840024120,North Warren,Pennsylvania
1840009446,Superior,Nebraska
1840014545,Lepanto,Arkansas
1840020603,Ralls,Texas
1840004517,Shelburne Falls,Massachusetts
1840012874,Marissa,Illinois
1840019200,Piru,California
1840011205,Lawton,Michigan
1840006188,Alum Creek,West Virginia
1840009576,Plainville,Kansas
1840006891,Guttenberg,Iowa
1840021644,Inola,Oklahoma
1840016794,Jackson,South Carolina
1840011954,Elida,Ohio
1840000136,Mayville,North Dakota
1840013339,Moravian Falls,North Carolina
1840007870,Kenyon,Minnesota
1840011707,Plymouth,Ohio
1840029500,Kapaau,Hawaii
1840022289,Millwood,Washington
1840002351,Durand,Wisconsin
1840002005,Crandon,Wisconsin
1840012158,West Liberty,Ohio
1840004482,Browns Lake,Wisconsin
1840020107,Lewiston,Utah
1840011587,Orion,Illinois
1840020752,Grandview,Texas
1840003013,Butler,Wisconsin
1840020059,Lakeside,Oregon
1840005139,Westhampton Beach,New York
1840019922,Elgin,Oregon
1840006757,Cologne,Minnesota
1840031245,Weweantic,Massachusetts
1840026489,Spinnerstown,Pennsylvania
1840012469,Lithopolis,Ohio
1840022333,Yacolt,Washington
1840009865,Richland,Missouri
1840015925,Henderson,Louisiana
1840009952,Warroad,Minnesota
1840026909,Arroyo Seco,New Mexico
1840006412,Appomattox,Virginia
1840012417,Mount Sterling,Ohio
1840034011,Village of the Branch,New York
1840019248,Coalgate,Oklahoma
1840033892,Golden's Bridge,New York
1840012069,Cridersville,Ohio
1840014392,Jamestown,Kentucky
1630035626,Buena Vista,Puerto Rico
1840014442,Decatur,Arkansas
1840005327,South Floral Park,New York
1840023955,King,Wisconsin
1840014029,Port Sulphur,Louisiana
1840035447,Beech Mountain Lakes,Pennsylvania
1840002070,Cameron,Wisconsin
1840076141,Red Corral,California
1840017029,Coushatta,Louisiana
1840003994,Red Lake,Minnesota
1840025042,Bonneau Beach,South Carolina
1840018790,Idaho Springs,Colorado
1840020648,Bartonville,Texas
1840013629,Sea Breeze,North Carolina
1840006489,Castlewood,Virginia
1840013107,Edgard,Louisiana
1840008926,Spring Park,Minnesota
1840001634,Edgerton,Kansas
1840015895,Basile,Louisiana
1840033440,Weston,New Jersey
1840040969,Las Palmas II,Texas
1840003676,Avon-by-the-Sea,New Jersey
1840018198,Evadale,Texas
1840001210,Braddock Hills,Pennsylvania
1840018278,Bloomington,Texas
1840002516,Tawas City,Michigan
1840008896,Ortonville,Minnesota
1840015227,Sturgis,Kentucky
1840019177,Clarendon,Texas
1840010767,Wellsville,Kansas
1840022856,Miami,Arizona
1840007689,Gilbert,Minnesota
1840006265,Galena,Indiana
1840018207,Sneads,Florida
1840010778,French Lick,Indiana
1840019251,Bovina,Texas
1840025892,Kearney Park,Mississippi
1840007052,Dallas Center,Iowa
1840030806,Orchard Grass Hills,Kentucky
1840003799,Folsom,New Jersey
1840002773,Port Carbon,Pennsylvania
1840008361,Milan,Missouri
1840003843,Marion,Kansas
1840003683,Allentown,New Jersey
1840014161,Wabasso Beach,Florida
1840017967,Sardis City,Alabama
1840139473,Morgantown,Mississippi
1840145968,Lake City,Tennessee
1840017313,Big Lake,Washington
1840017845,Bagdad,Arizona
1840017249,Zolfo Springs,Florida
1840014041,Glencoe,Florida
1840018412,Ravensdale,Washington
1630035568,Sabana Hoyos,Puerto Rico
1840015440,Loretto,Tennessee
1840074238,Lagunitas-Forest Knolls,California
1840021703,Stinnett,Texas
1840019879,Forsyth,Montana
1840009529,Southport,Indiana
1840001680,Humboldt,Kansas
1840017282,Kiawah Island,South Carolina
1840038865,Fort Denaud,Florida
1840017201,Duson,Louisiana
1840019130,South Taft,California
1840018505,Cannon Beach,Oregon
1840002701,Marlette,Michigan
1840026299,Mountain Lodge Park,New York
1840001362,Sea Girt,New Jersey
1840001060,Camden,Alabama
1840026743,Mechanicsville,Maryland
1840010705,WaKeeney,Kansas
1840005301,Lattingtown,New York
1840019846,McCleary,Washington
1840021758,Shamrock,Texas
1840017943,Shannon,Mississippi
1840002340,Port Edwards,Wisconsin
1840019041,Woodville,California
1840028335,Boronda,California
1840006578,Stony Point,Michigan
1840003105,Olivet,Michigan
1840008824,Silver Bay,Minnesota
1840009613,Slater,Missouri
1840014171,Anna Maria,Florida
1840024637,Pine Grove,California
1840008675,North Newton,Kansas
1840023010,Santa Clara,New Mexico
1840002354,Weyauwega,Wisconsin
1840024179,Katonah,New York
1840016026,Surgoinsville,Tennessee
1840019675,Danbury,Texas
1840005368,Belleville,Pennsylvania
1840035063,Lincoln Park,Pennsylvania
1840013809,Butler,Georgia
1840021748,Luther,Oklahoma
1840008759,Elkhart,Kansas
1840012746,Pomeroy,Ohio
1840001226,East Pittsburgh,Pennsylvania
1840003005,Palmyra,Wisconsin
1840013392,Salem,North Carolina
1840018931,South Dos Palos,California
1840005528,Dover Beaches North,New Jersey
1630035526,Morovis,Puerto Rico
1840020811,Lorena,Texas
1840029900,Lake Camelot,Illinois
1630023707,Río Blanco,Puerto Rico
1840022639,Questa,New Mexico
1840009299,Bourbon,Indiana
1840004460,Cooperstown,New York
1840014320,Jeffersonville,Kentucky
1840022344,Wright,Wyoming
1840000027,Langdon,North Dakota
1840001081,Bellwood,Pennsylvania
1840028071,Pine Mountain Club,California
1840005007,Tri-Lakes,Indiana
1840004197,Central Square,New York
1840008046,Farley,Iowa
1840038440,Rafter J Ranch,Wyoming
1840008391,Gallatin,Missouri
1840002744,Randolph,Wisconsin
1840014288,Catlettsburg,Kentucky
1840012494,Lewisburg,Ohio
1840013352,Calico Rock,Arkansas
1840017125,Elberta,Alabama
1840017505,Los Molinos,California
1840009380,Monon,Indiana
1840018468,Ocean Park,Washington
1840018404,Davenport,Washington
1840005330,Upper Brookville,New York
1840075741,Elizabeth Lake,California
1840008871,Osakis,Minnesota
1840004075,Mio,Michigan
1840024540,Baden,Maryland
1840004273,Middleport,New York
1840010410,Unionville,Missouri
1840006580,Detroit Beach,Michigan
1840011437,Hampton,Illinois
1840039182,Ko Olina,Hawaii
1840017436,Fort Washakie,Wyoming
1840013496,City View,South Carolina
1840033457,Fontana-on-Geneva Lake,Wisconsin
1840014532,Pikeville,Tennessee
1840003318,Forest City,Pennsylvania
1840006345,Bradley,West Virginia
1840010291,South Whitley,Indiana
1840002706,Fall River,Wisconsin
1840020139,Oakley,Utah
1840008279,Lacon,Illinois
1840003297,Elkland,Pennsylvania
1840017627,Le Grand,California
1840005924,Grove Hill,Alabama
1840042006,Monroe North,Washington
1840013441,Gruetli-Laager,Tennessee
1840020596,Honey Grove,Texas
1840018197,Buna,Texas
1840022106,Huachuca City,Arizona
1630023631,Vázquez,Puerto Rico
1840003142,Baldwinville,Massachusetts
1840022560,Toquerville,Utah
1840019508,Itasca,Texas
1840010459,Eaton,Indiana
1840006312,Louisa,Virginia
1840023910,Stafford,Oregon
1840005124,Nissequogue,New York
1840019767,Plentywood,Montana
1840013370,Wanchese,North Carolina
1840014459,Rector,Arkansas
1840011206,Decatur,Michigan
1840004860,Pine Bush,New York
